"","V1","V2","long","lat"
"1638","G & L Cajun Grill","9040 160 STREET,QUEENS NY,11432",-73.7997844,40.704201
"1639","G","223 WEST   19 STREET,MANHATTAN NY,10011",-73.9983765,40.7422875
"1640","FUZHOU ANPING FISHBALL","25 CATHERINE ST,MANHATTAN NY,10038",-73.9968465,40.71271
"1641","FUTIGI","16404 69 AVENUE,QUEENS NY,11365",-73.804652,40.7328535
"1642","FUSION NYC LOUNGE","124-12 101 AVENUE,QUEENS NY,11419",-73.8212228,40.6910601
"1643","FUSION LATINO","364 PROSPECT AVE,BROOKLYN NY,11215",-73.9864211,40.6614016
"1644","FUSION JUICE BAR","3093 38TH ST,QUEENS NY,11103",-73.9265341,40.7465801
"1645","FUSION GRILLS","875 3 AVENUE,MANHATTAN NY,10022",-73.9691583,40.7571811
"1646","FUSION EAST","1165 ELTON ST,BROOKLYN NY,11239",-73.8735981,40.6559978
"1647","FUSHIMI JAPANESE CUISINE","9316 4 AVENUE,BROOKLYN NY,11209",-74.0309787,40.6173339
"1648","FUSHIMI JAPANESE CUISINE","2110 RICHMOND RD,STATEN ISLAND NY,10306",-74.1114451,40.5813032
"1649","FUSHIMI","475 DRIGGS AVE,BROOKLYN NY,11211",-73.9540521,40.7189535
"1650","FUSHIA RESTAURANT & BAR","4429 9TH ST,QUEENS NY,11101",-73.9517649,40.7495516
"1651","FUSHA","1065 1 AVENUE,MANHATTAN NY,10022",-73.9626199,40.7591927
"1652","FUSHA","311 AMSTERDAM AVE,MANHATTAN NY,10023",-73.9802091,40.7802668
"1653","FUNTOPIA USA","6626 METROPOLITAN AVENUE,QUEENS NY,11379",-73.8918278,40.7115028
"1654","FUNNY BBQ","98 BOWERY,MANHATTAN NY,10013",-73.9955181,40.7177282
"1655","FUNNY B.B.Q. BAR","818 54 STREET,BROOKLYN NY,11220",-74.0057397,40.6384649
"1656","FUNKY MONKEY","1205 FOREST AVE,STATEN ISLAND NY,10310",-74.130154,40.626663
"1657","FUNG TU","22 ORCHARD ST,MANHATTAN NY,10002",-73.9914152,40.715315
"1658","FUN LOUNGE","3711C PRINCE ST,QUEENS NY,11354",-73.8331794,40.7623429
"1659","Fulton Thai Restaurant","848 FULTON ST,BROOKLYN NY,11238",-73.9674241,40.6834071
"1660","FULTON HOT DOG KING","472 FULTON STREET,BROOKLYN NY,11201",-73.9843215,40.6900255
"1661","FULTON GRAND","1011 FULTON STREET,BROOKLYN NY,11238",-73.961445,40.682499
"1662","FULTON CENTER","200 BROADWAY,MANHATTAN NY,10038",-74.0089171,40.7104473
"1663","FULTON CAFE","800 FOOD CENTER DRIVE,BRONX NY,10474",-73.8750442,40.8031789
"1664","FULTON AVE CAFE","1276 FULTON AVENUE,BRONX NY,10456",-73.902734,40.8314457
"1665","FULL MOON SALOON","8309 5 AVENUE,BROOKLYN NY,11209",-74.0250022,40.6231678
"1666","FULL MOON PIZZA","600 EAST  187 STREET,BRONX NY,10458",-73.8875914,40.8553028
"1667","FULL MOON CAFE","13706 NORTHERN BLVD,QUEENS NY,11354",-73.8308029,40.7629604
"1668","FULL DOE BAKERY","5905 4 AVENUE,BROOKLYN NY,11220",-74.0177845,40.6411056
"1669","FULL CIRCLE BAR","318 GRAND STREET,BROOKLYN NY,11211",-73.9566536,40.7125087
"1670","FULEEN SEAFOOD RESTAURANT","11 DIVISION ST,MANHATTAN NY,10002",-73.9968769,40.7139163
"1671","FULA LOUNGE","291 HOOPER STREET,BROOKLYN NY,11211",-73.9540704,40.7073139
"1672","FUKUROU","87 MACDOUGAL STREET,MANHATTAN NY,10012",-74.0015073,40.7289445
"1673","FUKUOKA SHABU-SHABU","6102 SPRINGFIELD BLVD,QUEENS NY,11364",-73.756903,40.748489
"1674","FUKUOKA SHABU SHABU","4568 KISSENA BOULEVARD,QUEENS NY,11355",-73.8195087,40.7506767
"1675","FUKU","163 1ST AVE,MANHATTAN NY,10003",-73.984673,40.729006
"1676","FUKI SUSHI","8509 18 AVENUE,BROOKLYN NY,11214",-74.0020537,40.6074988
"1677","FUJIYAMA JAPANESE FUSION","7307 13TH AVE,BROOKLYN NY,11228",-74.0062901,40.6211356
"1678","FUJIYAMA","1466 1 AVENUE,MANHATTAN NY,10075",-73.953707,40.7704803
"1679","FUJI SUSHI","1115 HYLAN BOULEVARD,STATEN ISLAND NY,10305",-74.0797177,40.598797
"1680","FUJI JAPANESE RESTAURANT","238 WEST   56 STREET,MANHATTAN NY,10019",-73.9828738,40.7655937
"1681","FUJI JAPANESE CUISINE","11327 QUEENS BLVD,QUEENS NY,11375",-73.8348159,40.7175843
"1682","FUJI JAPANESE CUISINE","11327 QUEENS BOULEVARD,QUEENS NY,11375",-73.8348159,40.7175843
"1683","FUJI HANA RESTAURANT","512 AVENUE U,BROOKLYN NY,11223",-73.9663977,40.5975942
"1684","FUJI EAST JAPANESE BISTRO","455 MAIN STREET,MANHATTAN NY,10044",-73.9526052,40.7592235
"1685","FUJI BAKERY","224 WEST   35 STREET,MANHATTAN NY,10001",-73.9912498,40.7519544
"1686","FUH WAH RESTAURANT","764A EAST  149 STREET,BRONX NY,10455",-73.9076894,40.8128523
"1687","FUGU JAPANESE CUISINE","6804 BAY PARKWAY,BROOKLYN NY,11204",-73.9835815,40.6121362
"1688","FUEL JUICE BAR","1183 FULTON ST,BROOKLYN NY,11216",-73.9542809,40.6810608
"1689","FUEL GRILL AND JUICE BAR","379 3RD AVE,MANHATTAN NY,10016",-73.9809692,40.741423
"1690","FUEL GRILL & JUICE BAR","133 E 45TH ST,MANHATTAN NY,10017",-73.9741316,40.7533239
"1691","FUEL GRILL","112 W 38TH ST,MANHATTAN NY,10018",-73.9868244,40.752463
"1692","FUEL FEVER","8615 18TH AVE,BROOKLYN NY,11214",-74.0029161,40.6067147
"1693","FUEL EXPRESS","379 3 AVENUE,MANHATTAN NY,10016",-73.9809692,40.741423
"1694","FUEL ENERGY GRILL","112 WEST   38 STREET,MANHATTAN NY,10018",-73.9868244,40.752463
"1695","FUEL","7004 3 AVENUE,BROOKLYN NY,11209",-74.0266515,40.6348366
"1696","FUEL","683 9 AVENUE,MANHATTAN NY,10036",-73.9904501,40.7617898
"1697","FUEL","1715 SHEEPSHEAD BAY RD,BROOKLYN NY,11235",-73.9513602,40.5855824
"1698","FUEGO ROYAL RESTAURANT BAR","4620 5 AVENUE,BROOKLYN NY,11220",-74.0086341,40.6470681
"1699","FUCIAANA ASIAN FOOD &CRYSTAL GRILL","2478 CONEY ISLAND AVE,BROOKLYN NY,11223",-73.9614998,40.5965265
"1700","FU YING  CHINESE RESTAURANT","9709 QUEENS BOULEVARD,QUEENS NY,11374",-73.8578915,40.7282646
"1701","FU XING HOUSE","3335 FULTON STREET,BROOKLYN NY,11208",-73.8725912,40.6837174
"1702","FU XING","807 SOUTHERN BOULEVARD,BRONX NY,10459",-73.8959839,40.8169043
"1703","FU XIANG JU","13680 41ST AVE,QUEENS NY,11355",-73.8267061,40.7590045
"1704","FU WING KITCHEN","153 EAST  106 STREET,MANHATTAN NY,10029",-73.9457142,40.792271
"1705","FU WANG CHINESE RESTAURANT","314 EAST  194 STREET,BRONX NY,10458",-73.8917473,40.8642718
"1706","FU SING RESTAURANT","1554 RALPH AVENUE,BROOKLYN NY,11236",-73.9193669,40.6390261
"1707","FU SING","4151 BROADWAY,MANHATTAN NY,10032",-73.9387179,40.8467302
"1708","FU SHEN RESTAURANT","6003 7TH AVE,BROOKLYN NY,11220",-74.0117351,40.6365405
"1709","FU RUN DONG BEI","4009 PRINCE ST,QUEENS NY,11354",-73.8315802,40.7586844
"1710","FU ON KITCHEN","2419 ADAM CLAYTON POWELL JR BOULEVARD,MANHATTAN NY,10030",-73.9404714,40.8192368
"1711","FU MUN LOU","5405 8 AVENUE,BROOKLYN NY,11220",-74.0060755,40.6385889
"1712","FU LAI O KITCHEN","6815 3 AVENUE,BROOKLYN NY,11220",-74.0256332,40.6359897
"1713","FU LAI NO. 1 RESTAURANT","7023 FT HAMILTON PARKWAY,BROOKLYN NY,11228",-74.0132827,40.6276489
"1714","FU KE LAI CUISINE","1692 86 STREET,BROOKLYN NY,11214",-74.005287,40.608535
"1715","FU HAI RESTAURANT","4922 8 AVENUE,BROOKLYN NY,11220",-74.00379,40.641363
"1716","FU EN RESTAURANT","104 MARCUS GARVEY BLVD,BROOKLYN NY,11206",-73.9407235,40.6952581
"1717","FRUTTI YUMMI","444 KNICKERBOCKER AVE,BROOKLYN NY,11237",-73.9191416,40.6990753
"1718","FRUITTI YUMMI FROZEN YOGURT","10308 ROOSEVELT AVE,QUEENS NY,11368",-73.8625327,40.7498846
"1719","FRUITTI YUMMI","5751 MYRTLE AVENUE,QUEENS NY,11385",-73.9017781,40.700613
"1720","FRUITS & WAFFLES","8120 BROADWAY,QUEENS NY,11373",-73.8835733,40.7430131
"1721","FRUIT AND VEGETABLES ANAYELYS BOUTIQUE","613 CRESCENT AVENUE,BRONX NY,10458",-73.8877953,40.8537576
"1722","FRUCES","1496 AMSTERDAM AVE,MANHATTAN NY,10031",-73.9531219,40.818237
"1723","FROZEN SWEET","184-186 MULBERRY ST,MANHATTAN NY,10012",-73.9964182,40.7208484
"1724","FROZEN PLANET","6340 AVENUE N,BROOKLYN NY,11234",-73.9158603,40.6193905
"1725","FROZEN PEAKS","200 BAYCHESTER AVE,BRONX NY,10475",-73.8276698,40.8638441
"1726","FROZEN PEAKS","115 COURT ST,BROOKLYN NY,11201",-73.9916835,40.6905028
"1727","FROST RESTAURANT","193 FROST STREET,BROOKLYN NY,11211",-73.943473,40.7183898
"1728","FRONT TOWARD ENEMY","4011 30TH AVE,QUEENS NY,11103",-73.9143909,40.7638547
"1729","FRONT STREET PIZZA","80 FRONT STREET,BROOKLYN NY,11201",-73.9893594,40.7023755
"1730","FRONT PAGE RESTAURANT","4002 BRONXWOOD AVE,BRONX NY,10466",-73.8540108,40.8867579
"1731","FROMAGE GARAGE","441 METROPOLITAN AVE,BROOKLYN NY,11211",-73.9539053,40.7142142
"1732","FRO YO TO GO","1757 ARTHUR KILL RD,STATEN ISLAND NY,10312",-74.1973222,40.5597173
"1733","FRITZL'S LUNCH BOX","173 IRVING AVENUE,BROOKLYN NY,11237",-73.9197174,40.7022868
"1734","FRITZIES BAKE SHOP","6910 ROOSEVELT AVENUE,QUEENS NY,11377",-73.895784,40.746142
"1735","FRITES'N'MEATS","483 GRAND ST,BROOKLYN NY,11211",-73.9517878,40.7111633
"1736","FRITAYE ETOILE (FAMILY EXPRESS)","1347A FLATBUSH AVE,BROOKLYN NY,11210",-73.9530902,40.6381315
"1737","Frisson Espresso","326 W 47TH ST,MANHATTAN NY,10036",-73.9889803,40.7608265
"1738","FRIJOLE MEXICAN GRILL","5416 31ST AVE,QUEENS NY,11377",-73.9068282,40.7569206
"1739","FRIENDS SPORTS BAR","1448 OLMSTEAD AVENUE,BRONX NY,10462",-73.8549647,40.835712
"1740","FRIENDS GOURMET DELI","24505 JERICHO TPKE,QUEENS NY,11426",-73.7228056,40.7249021
"1741","FRIENDS CORNER CAFE","7417 ROOSEVELT AVENUE,QUEENS NY,11372",-73.8799106,40.7480779
"1742","FRIENDS AND LOVERS","641 CLASSON AVE,BROOKLYN NY,11238",-73.958435,40.678534
"1743","FRIENDLY'S","125 CHURCH AVENUE,BROOKLYN NY,11218",-73.9786098,40.6433348
"1744","FRIENDLY RESTAURANT","1205 40 AVENUE,QUEENS NY,11101",-73.9424416,40.7560365
"1745","FRIENDLY PIZZERIA","59 NASSAU STREET,MANHATTAN NY,10038",-74.0088477,40.7092793
"1746","FRIEND'S TAVERN","7811 ROOSEVELT AVENUE,QUEENS NY,11372",-73.8799048,40.7480785
"1747","FRIEND'S PIZZA CAFE","487 7 AVENUE,BROOKLYN NY,11215",-73.9856207,40.6617107
"1748","FRIEND RESTAURANT","11015 101ST AVE,QUEENS NY,11419",-73.8332322,40.6881429
"1749","FRIEND OF A FARMER","77 IRVING PLACE,MANHATTAN NY,10003",-73.9868281,40.7369226
"1750","FRIEND OF A FARMER","76 MONTAGUE ST,BROOKLYN NY,11201",-73.9964236,40.6951951
"1751","FRIEDMAN'S LUNCH","75 9 AVENUE,MANHATTAN NY,10011",-74.0060838,40.7425547
"1752","FRIEDMAN'S","450 10TH AVE,MANHATTAN NY,10018",-73.9982818,40.7552254
"1753","FRIEDMAN'S","1187 AMSTERDAM AVE,MANHATTAN NY,10027",-73.9597661,40.8082925
"1754","FRIEDMAN'S","132 WEST 31 STREET,MANHATTAN NY,10001",-73.990655,40.7483005
"1755","FRIED STATION","9245 GUY R BREWER BLVD,QUEENS NY,11433",-73.7960053,40.7037117
"1756","FRIED ICE YOGURT","9104 3RD AVE,BROOKLYN NY,11209",-74.0327749,40.6199124
"1757","FRIED FRANK CAFETERIA","1 NEW YORK PLAZA,MANHATTAN NY,10004",-74.0120105,40.7021004
"1758","FRIED DUMPLING JIE JIE SHENG","4004 UNION STREET,QUEENS NY,11354",-73.8265788,40.7602203
"1759","FRIED CHICKEN","11701 GUY R BREWER BLVD,QUEENS NY,11434",-73.7829806,40.6842518
"1760","FRIARS NATIONAL ASSOC.","57 EAST   55 STREET,MANHATTAN NY,10022",-73.9725155,40.7608793
"1761","FREUNDS SUSHI & GRILL","4305 15 AVENUE,BROOKLYN NY,11219",-73.9841972,40.6354402
"1762","FREUD","506 LAGUARDIA PL,MANHATTAN NY,10012",-73.9995358,40.7277238
"1763","FRESKO","3119 30TH AVE,QUEENS NY,11102",-73.9206001,40.7666972
"1764","FRESHDAY","38 WEST   48 STREET,MANHATTAN NY,10036",-73.9800282,40.7578775
"1765","FRESHBITES","56 E 34TH ST,MANHATTAN NY,10016",-73.9822438,40.747196
"1766","FRESH&CO","1211 6 AVENUE,MANHATTAN NY,10036",-73.9821342,40.7585425
"1767","FRESH WHITE SWAN BAKERY","88 E BROADWAY,MANHATTAN NY,10002",-73.9942872,40.7139381
"1768","FRESH TREE","1809 CENTRE ST,QUEENS NY,11385",-73.9021535,40.7000093
"1769","FRESH TORTILLAS TACO","1708 86TH ST,BROOKLYN NY,11214",-74.0048739,40.6083167
"1770","FRESH TORTILLAS GRILL","573 2 AVENUE,MANHATTAN NY,10016",-73.9773019,40.743296
"1771","FRESH TORTILLAS GRILL","11819 METROPOLITAN AVENUE,QUEENS NY,11415",-73.8345076,40.7069305
"1772","FRESH TORTILLAS & TACOS","304 NEW DORP LANE,STATEN ISLAND NY,10306",-74.1123007,40.5718434
"1773","FRESH TORTILLAS & TACO","78 VICTORY BOULEVARD,STATEN ISLAND NY,10301",-74.079136,40.637893
"1774","FRESH TORTILLAS & JAPANESE RESTAURANT","2123 WILLIAMSBRIDGE ROAD,BRONX NY,10461",-73.8558622,40.8559515
"1775","FRESH TORTILLAS","595 WEST  207 STREET,MANHATTAN NY,10034",-73.920613,40.8672687
"1776","FRESH TORTILLA EXPRESS","206 VARICK STREET,MANHATTAN NY,10014",-74.005055,40.72875
"1777","FRESH TO YOU CAFE (HOME DEPOT PARKING LOT)","13135 AVERY AVENUE,QUEENS NY,11355",-73.8347176,40.7527134
"1778","FRESH TO YOU","7509 WOODHAVEN BOULEVARD,QUEENS NY,11385",-73.8554892,40.7028884
"1779","FRESH TAKE JUICE BAR","2245 WESTCHESTER AVENUE,BRONX NY,10462",-73.8505402,40.8345381
"1780","FRESH TACO","4559 46 STREET,QUEENS NY,11377",-73.9188703,40.7412706
"1781","FRESH TACO","4559 46TH ST,QUEENS NY,11377",-73.9188703,40.7412706
"1782","FRESH TACO","1701 PUTNAM AVENUE,QUEENS NY,11385",-73.9066222,40.700388
"1783","FRESH SUPER TACO PLUS INC","51-55 WILLOUGHBY STREET,BROOKLYN NY,11201",-73.9867303,40.6923267
"1784","FRESH SOFT TORTILLA","3115 DITMARS BLVD,QUEENS NY,11105",-73.9099049,40.7758947
"1785","FRESH SALT","146 BEEKMAN STREET,MANHATTAN NY,10038",-74.0024588,40.7070728
"1786","FRESH POND TAVERN","6869 FRESH POND RD,QUEENS NY,11385",-73.8950761,40.7021818
"1787","FRESH POND ROAD PASTRY SHOP","69-08/10 FRESH POND ROAD,QUEENS NY,11385",-73.8955057,40.7028232
"1788","FRESH POND MEXICAN RESTAURANT","6722 FRESH POND ROAD,QUEENS NY,11385",-73.8950751,40.702179
"1789","FRESH N' HEALTHY","16210 JAMAICA AVE,QUEENS NY,11432",-73.7966136,40.7047571
"1790","FRESH N DELISH","1167 2 AVENUE,MANHATTAN NY,10065",-73.9634949,40.7622635
"1791","FRESH MOJOILLA","13620 ROOSEVELT AVENUE,QUEENS NY,11354",-73.8290939,40.759362
"1792","FRESH MEADOW'S PIZZA & RESTAURANT","19509 69 AVENUE,QUEENS NY,11365",-73.778226,40.7373276
"1793","FRESH KILLS BAR","161 GRAND ST,BROOKLYN NY,11249",-73.9615189,40.7147805
"1794","FRESH HOT BREAD","25114 HILLSIDE AVE,QUEENS NY,11426",-73.7159509,40.7355408
"1795","FRESH FRUTII","2449 CRESTON AVE,BRONX NY,10468",-73.8988965,40.8616303
"1796","FRESH FROM HELL","326 W 47TH ST,MANHATTAN NY,10036",-73.9889803,40.7608265
"1797","FRESH EXPRESS","4233 BROADWAY,MANHATTAN NY,10033",-73.9369518,40.8494028
"1798","FRESH DUMPLINGS","13335 ROOSEVELT AVE,QUEENS NY,11354",-73.8331317,40.7588187
"1799","FRESH DIRECT CAFETERIA","2330 BORDEN AVE,QUEENS NY,11101",-73.9393481,40.7383033
"1800","FRESH DELIGHT","1 RICHMOND TERRACE,STATEN ISLAND NY,10301",-74.0751202,40.642211
"1801","FRESH CENTRAL GOURMET DELI","650 FIRST AVENUE,MANHATTAN NY,10016",-73.971586,40.7457608
"1802","FRESH & PURE CAFE","58 WEST 36 STREET,MANHATTAN NY,10018",-73.9859237,40.7504789
"1803","FRESH & DELICIOUS","1877 NOSTRAND AVE,BROOKLYN NY,11226",-73.9481619,40.6398228
"1804","FRESH & CO.","58 E 8TH ST,MANHATTAN NY,10003",-73.9936453,40.7308116
"1805","FRESH & CO.","127 E. 60TH ST,MANHATTAN NY,10022",-73.9681639,40.7632278
"1806","FRESH & CO","127 4TH AVE,MANHATTAN NY,10003",-73.9897102,40.7331655
"1807","FRESH & CO","363 7 AVENUE,MANHATTAN NY,10001",-73.9920882,40.7484919
"1808","FRESH & CO","1359 BROADWAY,MANHATTAN NY,10018",-73.9878901,40.7519174
"1809","FRESH & CO","42 BROADWAY,MANHATTAN NY,10004",-74.0126029,40.7059796
"1810","FRESH & CO","729 BROADWAY,MANHATTAN NY,10003",-73.9933803,40.7298639
"1811","FRESH & CO","1260 LEXINGTON AVE,MANHATTAN NY,10028",-73.956374,40.778804
"1812","FRESH & CO","475 LEXINGTON AVE,MANHATTAN NY,10017",-73.9740425,40.7536555
"1813","FRESH & CO","681 LEXINGTON AVENUE,MANHATTAN NY,10022",-73.9691917,40.7603585
"1814","FRESH & CO","309 MADISON AVE,MANHATTAN NY,10017",-73.9792763,40.7524692
"1815","FRESH & CO","425 PARK AVENUE SOUTH,MANHATTAN NY,10016",-73.9832312,40.7439815
"1816","FRESH & CO","200 WEST   57 STREET,MANHATTAN NY,10019",-73.9805678,40.7654547
"1817","FRESH & CO","45 WEST   57 STREET,MANHATTAN NY,10019",-73.9763299,40.764312
"1818","FRESH","0 JFK INTERNATIONAL AIRPORT,QUEENS NY,11430",-73.7781391,40.6413111
"1819","FRESCOS PIZZERIA","804 W 187TH ST,MANHATTAN NY,10033",-73.9371259,40.8551942
"1820","FRESCO TORTILLERIA","11632 QUEENS BOULEVARD,QUEENS NY,11375",-73.8331347,40.7152401
"1821","FRESCO TORTILLAS GRILL","3426 JEROME AVENUE,BRONX NY,10467",-73.88269,40.881194
"1822","FRESCO TORTILLAS","858 10 AVENUE,MANHATTAN NY,10019",-73.9886085,40.7685815
"1823","FRESCO TORTILLAS","3112 36TH AVE,QUEENS NY,11106",-73.9293836,40.7561886
"1824","FRESCO TORTILLAS","563 W 235TH ST,BRONX NY,10463",-73.9102813,40.8859118
"1825","FRESCO PIZZERIA & RESTAURANT","6109 SPRINGFIELD BLVD,QUEENS NY,11364",-73.756235,40.7487025
"1826","FRESCO PIZZA AND PASTA","560 EAST  149 STREET,BRONX NY,10455",-73.9132645,40.8141062
"1827","FRESCO ON THE GO","40 EAST   52 STREET,MANHATTAN NY,10022",-73.9740984,40.7586002
"1828","FRESCO GELATERIA","138 2 AVENUE,MANHATTAN NY,10003",-73.9871428,40.7287599
"1829","FRESCO DELI CORP","3306 QUEENS BOULEVARD,QUEENS NY,11101",-73.931445,40.7443264
"1830","FRESCO BAR CAFE RESTAURANT","19202 NORTHERN BOULEVARD,QUEENS NY,11358",-73.789209,40.7575853
"1831","FRESCO 57","881 10 AVENUE,MANHATTAN NY,10019",-73.9886055,40.769565
"1832","FRESCO","34 EAST   52 STREET,MANHATTAN NY,10022",-73.9745136,40.7588164
"1833","FRESCA TORTILLA","3115 DITMARS BLVD,QUEENS NY,11105",-73.9099049,40.7758947
"1834","FRESCA TORTILLA","7009 GRAND AVE,QUEENS NY,11378",-73.8928346,40.7277324
"1835","FRESCA LA CREPE","3982 61 STREET,QUEENS NY,11377",-73.9037441,40.7452057
"1836","FRERE DE LYS","1685 1ST AVE,MANHATTAN NY,10128",-73.948987,40.7779175
"1837","FRENCH ROAST","2340 BROADWAY,MANHATTAN NY,10024",-73.9765902,40.7876417
"1838","FRENCH ROAST","78 WEST   11 STREET,MANHATTAN NY,10011",-73.9980751,40.7351482
"1839","FRENCH LOUIE","320 ATLANTIC AVE,BROOKLYN NY,11201",-73.9882147,40.6879961
"1840","FRENCH DINER","188 ORCHARD ST,MANHATTAN NY,10002",-73.9879992,40.722012
"1841","FRENCH CAFE GOURMAND","911 MAIDEN LN,MANHATTAN NY,10038",-74.0075476,40.707339
"1842","FRENASIA","16335 CROSSBAY BLVD,QUEENS NY,11414",-73.8374656,40.6514309
"1843","FREESTYLE JAMAICAN RESTAURANT","1610 NOSTRAND AVE,BROOKLYN NY,11226",-73.9493959,40.646751
"1844","FREEMANS (FREEMANS ALLEY)","191 CHRYSTIE STREET,MANHATTAN NY,10002",-73.992272,40.721989
"1845","FREEHOLD","45 S 3RD ST,BROOKLYN NY,11249",-73.9657715,40.7136902
"1846","FREEFOODS","18 WEST   45 STREET,MANHATTAN NY,10036",-73.9807334,40.7557186
"1847","FREE TIME HANGOUT","2170 86 STREET,BROOKLYN NY,11214",-73.9944764,40.6020489
"1848","FREDERIC FEKKAI NEW YORK","712 5 AVENUE,MANHATTAN NY,10019",-73.9750731,40.7623083
"1849","FREDDY'S SOUL CARIBBEAN RESTAURANT CORP","1980 ADAM CLAYTON POWELL JR BLVD,MANHATTAN NY,10026",-73.951363,40.805506
"1850","FREDDY'S PIZZA","1266 150TH ST,QUEENS NY,11357",-73.8140819,40.7889508
"1851","FREDDY'S DELI","895 GRAND STREET,BROOKLYN NY,11211",-73.9383565,40.7127214
"1852","FREDDY'S BAR","627 5 AVENUE,BROOKLYN NY,11215",-73.9910771,40.6632905
"1853","FREDDIE & PEPPER'S PIZZA","303 AMSTERDAM AVENUE,MANHATTAN NY,10023",-73.9803392,40.7800336
"1854","FREDA'S","993 COLUMBUS AVENUE,MANHATTAN NY,10025",-73.9613127,40.8009069
"1855","FRED'S at BARNEYS NEW YORK","161 W 16TH ST,MANHATTAN NY,10011",-73.9982931,40.7399707
"1856","FRED'S AT BARNEY'S","660 MADISON AVENUE,MANHATTAN NY,10065",-73.9711289,40.764721
"1857","FRED'S","476 AMSTERDAM AVE,MANHATTAN NY,10024",-73.9767435,40.7856578
"1858","FRECKLE JUICE","3828 DYRE AVE,BRONX NY,10466",-73.831028,40.8889563
"1859","FRAUNCES TAVERN","54 PEARL STREET,MANHATTAN NY,10004",-74.0113374,40.7033945
"1860","FRATELLIS","1317 1 AVENUE,MANHATTAN NY,10021",-73.9569016,40.767009
"1861","FRATELLI'S PIZZA & CAFE","404 HUNTS POINT AVENUE,BRONX NY,10474",-73.880647,40.80984
"1862","FRATELLI'S MARKET PLACE","0 WARDS ISLAND/2FL,MANHATTAN NY,10057",NA,NA
"1863","FRATELLI RESTAURANT","2507 EASTCHESTER ROAD,BRONX NY,10469",-73.8437976,40.8630966
"1864","FRATELLI PIZZERIA","27 SEGUINE AVENUE,STATEN ISLAND NY,10309",-74.2006203,40.5257038
"1865","FRATELLI PIZZA","4036 162 STREET,QUEENS NY,11358",-73.8040263,40.7615859
"1866","FRANNY'S","346348 FLATBUSH AVENUE,BROOKLYN NY,11238",-73.9625561,40.6632545
"1867","FRANNIE'S YOART","1 WEST   58 STREET,MANHATTAN NY,10019",-73.9742747,40.7642202
"1868","FRANKY POLLOS","2415 E TREMONT AVE,BRONX NY,10461",-73.8530097,40.842788
"1869","FRANKS PIZZA","8025 FLATLANDS AVENUE,BROOKLYN NY,11236",-73.9128161,40.6360828
"1870","FRANKLIN PIZZA","109 FRANKLIN STREET,BROOKLYN NY,11222",-73.9577789,40.7296575
"1871","FRANKLIN PARK/DUTCH BOY BURGER","618 ST JOHNS PLACE,BROOKLYN NY,11238",-73.9578068,40.6722904
"1872","FRANKLIN HOTEL","164 EAST   87 STREET,MANHATTAN NY,10128",-73.9545322,40.7797244
"1873","FRANKIES DOGS ON THE GO","23 VANDERBILT AVENUE,MANHATTAN NY,10017",-73.9778606,40.7531358
"1874","FRANKIES 570 SPUNTINO","570 HUDSON STREET,MANHATTAN NY,10014",-74.0057727,40.7356767
"1875","FRANKIES 457","457 COURT STREET,BROOKLYN NY,11231",-73.9980719,40.67738
"1876","FRANKIE'S TAVERN","5670 MOSHOLU AVENUE,BRONX NY,10471",-73.901069,40.905125
"1877","FRANKIE'S KITCHEN","41 COOPER SQUARE,MANHATTAN NY,10003",-73.990261,40.728505
"1878","FRANKIE'S COCKTAIL LOUNGE","2602 TILDEN AVENUE,BROOKLYN NY,11226",-73.9525628,40.6466493
"1879","Frankie''s deli","20417A HILLSIDE AVE,QUEENS NY,11423",-73.7805997,40.7134725
"1880","FRANKIE & JOHNNIE'S STEAKHOUSE","32 WEST   37 STREET,MANHATTAN NY,10018",-73.984917,40.7508297
"1881","FRANK'S TRATTORIA","371 1 AVENUE,MANHATTAN NY,10010",-73.9794517,40.736112
"1882","FRANK'S TAVERN","5511 AVENUE N,BROOKLYN NY,11234",-73.921627,40.619499
"1883","FRANK'S SOUP BOWL","3580 BRONXWOOD AVENUE,BRONX NY,10469",-73.8591695,40.8775192
"1884","FRANK'S PLACE","365 SMITH STREET,BROOKLYN NY,11231",-73.9954363,40.6791678
"1885","FRANK'S PIZZERIA/Da Franco and Tony Restaurant","2823 MIDDLETOWN ROAD,BRONX NY,10461",-73.8359685,40.8436275
"1886","FRANK'S PIZZA RESTAURANT","2134 FLATBUSH AVENUE,BROOKLYN NY,11234",-73.9318138,40.6176659
"1887","FRANK'S PIZZA ITALIA","772 CASTLE HILL AVE,BRONX NY,10473",-73.8485802,40.8228162
"1888","FRANK'S PIZZA","424 AVENUE P,BROOKLYN NY,11223",-73.9716829,40.6087484
"1889","FRANK'S PIZZA","4106 EAST TREMONT AVENUE,BRONX NY,10465",-73.8173876,40.818701
"1890","FRANK'S LOUNGE & BAR","660 FULTON STREET,BROOKLYN NY,11217",-73.9758026,40.68663
"1891","FRANK'S EXPRESS PIZZA","127 E 23RD ST,MANHATTAN NY,10010",-73.98494,40.7398869
"1892","FRANK'S BAY PIZZA","200 CANAL STREET,STATEN ISLAND NY,10304",-74.0795861,40.6246079
"1893","FRANK AND JOE'S DELI","3639 E TREMONT AVE,BRONX NY,10465",-73.8236754,40.8283278
"1894","FRANK & DANNY'S PIZZERIA","4369 AMBOY ROAD,STATEN ISLAND NY,10312",-74.1616662,40.5455581
