"","ZZ.S.PIZZA...GRILL","X1.RICHMOND.TERRACE.STATEN.ISLAND.NY.10301","X.74.0751202","X40.642211"
"5110","SIX HAPPINESS","1413 2ND AVE,MANHATTAN NY,10021",NA,NA
"5111","SIX HAPPINESS","711 2ND AVE,MANHATTAN NY,10016",NA,NA
"5112","SIX BLOCKS BAKERY CAFE","0 LAGUARDIA AIRPORT,QUEENS NY,11369",NA,NA
"5113","SITIO FUSION","3555 31 STREET,QUEENS NY,11106",NA,NA
"5114","SIT & WONDER","688 WASHINGTON AVENUE,BROOKLYN NY,11238",NA,NA
"5115","SISTINA RESTAURANT","1555 2 AVENUE,MANHATTAN NY,10028",NA,NA
"5116","SISTERS GOURMET PARADISE","6301 8TH AVE,BROOKLYN NY,11220",NA,NA
"5117","SISTERS CUISINE","1931 MADISON AVENUE,MANHATTAN NY,10035",NA,NA
"5118","SISTER'S UPTOWN BOOKSTORE","1942 AMSTERDAM AVENUE,MANHATTAN NY,10032",NA,NA
"5119","SISSY'S RESTAURANT AND BAR","1075 BEACH   21 STREET,QUEENS NY,11691",NA,NA
"5120","SISSY MCGINTY'S","2567 STEINWAY STREET,QUEENS NY,11103",NA,NA
"5121","SIRIO","2 EAST   61 STREET,MANHATTAN NY,10065",NA,NA
"5122","SIRICO'S CATERING","8015 23 13 AVENUE,BROOKLYN NY,11228",NA,NA
"5123","SIRI THAI","641 10 AVENUE,MANHATTAN NY,10036",NA,NA
"5124","SIR D'S LOUNGE","837 UNION ST,BROOKLYN NY,11215",NA,NA
"5125","SIPS & BITES","4419 BROADWAY,QUEENS NY,11103",NA,NA
"5126","SIPS & BITES","178 NORTH   10 STREET,BROOKLYN NY,11211",NA,NA
"5127","SIPS & BITES","230 PARK AVE,MANHATTAN NY,10169",NA,NA
"5128","SIP SAK","928 2 AVENUE,MANHATTAN NY,10022",NA,NA
"5129","SIP N CHAT COCKTAIL","2910 AVENUE D,BROOKLYN NY,11226",NA,NA
"5130","SIP FRESCO","3590 BROADWAY,MANHATTAN NY,10031",NA,NA
"5131","SINIGUAL RESTAURANT","150 East 42nd Street,MANHATTAN NY,10017",NA,NA
"5132","SINGLECUT BEERSMITHS","1933 37 STREET,QUEENS NY,11105",NA,NA
"5133","SINGH'S ROTI SHOP & BAR","13118 LIBERTY AVENUE,QUEENS NY,11419",NA,NA
"5134","SINGAS FAMOUS PIZZA","6353 108 STREET,QUEENS NY,11375",NA,NA
"5135","SINGAS FAMOUS PIZZA","512 GRAND STREET,BROOKLYN NY,11211",NA,NA
"5136","SINGAS FAMOUS PIZZA","26021 HILLSIDE AVENUE,QUEENS NY,11004",NA,NA
"5137","SINGAS FAMOUS PIZZA","4369 KISSENA BOULEVARD,QUEENS NY,11355",NA,NA
"5138","SINGAS FAMOUS PIZZA","8125 LEFFERTS BLVD,QUEENS NY,11415",NA,NA
"5139","SINGAS FAMOUS PIZZA","4202 NORTHERN BLVD,QUEENS NY,11101",NA,NA
"5140","SING WOK CHINESE RESTAURANT","353 EAST  204 STREET,BRONX NY,10467",NA,NA
"5141","SING WEN RESTAURANT","7204 18TH AVE,BROOKLYN NY,11204",NA,NA
"5142","SING WAH RESTAURANT","1394 SAINT JOHNS PL,BROOKLYN NY,11213",NA,NA
"5143","SING SING KITCHEN","638 EAST  169 STREET,BRONX NY,10456",NA,NA
"5144","SING SING KARAOKE","81 AVENUE A,MANHATTAN NY,10009",NA,NA
"5145","SING SING KARAOKE","9 ST MARKS PLACE,MANHATTAN NY,10003",NA,NA
"5146","SING LOON ZHENG KITCHEN","3606 WHITE PLAINS RD,BRONX NY,10467",NA,NA
"5147","SING KEE SEAFOOD RESTAURANT","42 BOWERY,MANHATTAN NY,10013",NA,NA
"5148","SING HUANG RESTAURANT","111 LAFAYETTE ST,MANHATTAN NY,10013",NA,NA
"5149","SING HUA KITCHEN","1842 FLATBUSH AVENUE,BROOKLYN NY,11210",NA,NA
"5150","SING HING RESTAURANT","576 GRAND STREET,BROOKLYN NY,11211",NA,NA
"5151","SING HING RESTAURANT","1520 METROPOLITAN AVENUE,BRONX NY,10462",NA,NA
"5152","SING GARDEN RESTAURANT","1165 CASTLE HILL AVE,BRONX NY,10462",NA,NA
"5153","SING FEI RESTAURANT","263 EAST GUNHILL ROAD,BRONX NY,10467",NA,NA
"5154","SINBAO","13742 GUY R BREWER BLVD,QUEENS NY,11434",NA,NA
"5155","SIN CITY","2520 PARK AVENUE,BRONX NY,10451",NA,NA
"5156","SIN BIN","1074 1 AVENUE,MANHATTAN NY,10022",NA,NA
"5157","SIMPSON THACHER AND BARTLET CAFE","425 LEXINGTON AVENUE,MANHATTAN NY,10017",NA,NA
"5158","SIMPLY SEAFOOD","2542 WHITE PLAINS ROAD,BRONX NY,10467",NA,NA
"5159","SIMPLY NATURAL","482 WEST   43 STREET,MANHATTAN NY,10036",NA,NA
"5160","SIMPLY FOOD","5 WEST   51 STREET,MANHATTAN NY,10019",NA,NA
"5161","SIMPLY DIVINE AT THE JCC","334 AMSTERDAM AVENUE,MANHATTAN NY,10023",NA,NA
"5162","SIMPLY DIVINE","3080 BROADWAY,MANHATTAN NY,10027",NA,NA
"5163","SIMPLY BAKERY","70 BAYARD STREET,MANHATTAN NY,10013",NA,NA
"5164","SIMPLE PLEASURES CAFE","833 DEKALB AVE,BROOKLYN NY,11221",NA,NA
"5165","SIMPLE CAFE","346 BEDFORD AVENUE,BROOKLYN NY,11249",NA,NA
"5166","SIMONE'S JAMAICAN CUISINE","846 CLARKSON AVENUE,BROOKLYN NY,11203",NA,NA
"5167","SIMON'S BBQ II","5224 8TH AVE,BROOKLYN NY,11220",NA,NA
"5168","SIMON'S BBQ","4823 8TH AVENUE,BROOKLYN NY,11220",NA,NA
"5169","SIMON'S","2479 ARTHUR AVE,BRONX NY,10458",NA,NA
"5170","SIMON SIPS","1185 AVENUE OF THE AMERICAS,MANHATTAN NY,10036",NA,NA
"5171","SIMIT SARAYI","435 5TH AVE,MANHATTAN NY,10016",NA,NA
"5172","SIMIT AND SMITH","1400 BROADWAY,MANHATTAN NY,10018",NA,NA
"5173","SIMIT AND SMITH","124 W 72ND ST,MANHATTAN NY,10023",NA,NA
"5174","SIMIT AND SMITH","11 WAVERLY PL,MANHATTAN NY,10003",NA,NA
"5175","SIMIT AND SMITH","111 WORTH ST,MANHATTAN NY,10013",NA,NA
"5176","SILVER' CRUST WEST INDIAN RESTAURANT & GRILL","5223 AVENUE D,BROOKLYN NY,11203",NA,NA
"5177","SILVER STAR ROTI SHOP","12430 ROCKAWAY BLVD,QUEENS NY,11420",NA,NA
"5178","SILVER STAR RESTAURANT","1236 2 AVENUE,MANHATTAN NY,10065",NA,NA
"5179","SILVER STAR CHINESE RESTAURANT","6221 18 AVENUE,BROOKLYN NY,11204",NA,NA
"5180","SILVER SPURS/MOLCAJATE TAQUERIA","490494 LA GUARDIA PLACE,MANHATTAN NY,10012",NA,NA
"5181","SILVER SPOON RESTAURANT","20712 HOLLIS AVENUE,QUEENS NY,11429",NA,NA
"5182","SILVER SPOON DINER","5821 JUNCTION BLVD,QUEENS NY,11373",NA,NA
"5183","SILVER RICE","575A FLATBUSH AVE,BROOKLYN NY,11225",NA,NA
"5184","SILVER RICE","638 PARK PL,BROOKLYN NY,11238",NA,NA
"5185","SILVER PALACE CHINESE FOOD","1430 ST NICHOLAS AVENUE,MANHATTAN NY,10033",NA,NA
"5186","SILVER PALACE","3438 BROADWAY,MANHATTAN NY,10031",NA,NA
"5187","SILVER PALACE","3846 BROADWAY,MANHATTAN NY,10032",NA,NA
"5188","SILVER MOON DINER","23520 HILLSIDE AVENUE,QUEENS NY,11427",NA,NA
"5189","SILVER MOON BAKERY","2740 BROADWAY,MANHATTAN NY,10025",NA,NA
"5190","SILVER LOUNGE","11206 LIBERTY AVE,QUEENS NY,11419",NA,NA
"5191","SILVER LINING CAFE","495 GRAND ST,BROOKLYN NY,11211",NA,NA
"5192","SILVER LEAF TAVERN","70 PARK AVENUE,MANHATTAN NY,10016",NA,NA
"5193","SILVER LAKE GOLF COURSE","915 VICTORY BOULEVARD,STATEN ISLAND NY,10301",NA,NA
"5194","SILVER KRUST WEST INDIAN RESTAURANT & GRILL","4809 CHURCH AVE,BROOKLYN NY,11203",NA,NA
"5195","SILVER KRUST WEST INDIAN RESTAURANT & GRILL","11420 SUTPHIN BLVD,QUEENS NY,11434",NA,NA
"5196","SILVER KRUST WEST INDIAN RESTAURANT","9001 AVENUE A,BROOKLYN NY,11236",NA,NA
"5197","SILVER KRUST WEST INDIAN RESTAURANT","22705 MERRICK BOULEVARD,QUEENS NY,11413",NA,NA
"5198","SILVER KRUST WEST INDIAN RESTAURANT","747 NOSTRAND AVENUE,BROOKLYN NY,11216",NA,NA
"5199","SILVER KRUST","1695 PRESIDENT STREET,BROOKLYN NY,11213",NA,NA
"5200","SILVER KITCHEN","4301 21 STREET,QUEENS NY,11101",NA,NA
"5201","SILVANA","300 WEST 116TH STREET,MANHATTAN NY,10026",NA,NA
"5202","SILOM THAI","150 8 AVENUE,MANHATTAN NY,10011",NA,NA
"5203","SILO CAFE","805 3 AVENUE,MANHATTAN NY,10022",NA,NA
"5204","SILO CAFE","31 EAST   32 STREET,MANHATTAN NY,10016",NA,NA
"5205","SILKS","11000 ROCKAWAY BOULEVARD,QUEENS NY,11420",NA,NA
"5206","SILK ROAD CAFE","30 MOTT ST,MANHATTAN NY,10013",NA,NA
"5207","SILK HOOKAH LOUNGE","19208 NORTHERN BOULEVARD,QUEENS NY,11358",NA,NA
"5208","SILK CAKES","53 LUDLOW STREET,MANHATTAN NY,10002",NA,NA
"5209","SILK CAKES","9814 METROPOLITAN AVE,QUEENS NY,11375",NA,NA
"5210","SILHOUWETTE KITCHEN & CUSTOM CAKES","1495 ALBANY AVE,BROOKLYN NY,11210",NA,NA
"5211","SILHOUETTE RESTAURANT LOUNGE","5668 BROADWAY,BRONX NY,10463",NA,NA
"5212","SILENT BARN","599603 BUSHWICK AVE,BROOKLYN NY,11206",NA,NA
"5213","SIK GAEK II","16129 CROCHERON AVENUE,QUEENS NY,11358",NA,NA
"5214","SIK GAEK","4911 ROOSEVELT AVENUE,QUEENS NY,11377",NA,NA
"5215","SIK DO ROCK","15814 NORTHERN BOULEVARD,QUEENS NY,11358",NA,NA
"5216","SIGNATURE RESTAURANT","2007 EMMONS AVE,BROOKLYN NY,11235",NA,NA
"5217","SIGNATURE CATERERS","835 FOREST HILL ROAD,STATEN ISLAND NY,10314",NA,NA
"5218","SIGNATURE CAFE AND BAR","480 WEST   42 STREET,MANHATTAN NY,10036",NA,NA
"5219","SIGMUND PRETZEL SHOP","29 AVENUE B,MANHATTAN NY,10009",NA,NA
"5220","SIGMUD'S","230 PARK AVE,MANHATTAN NY,10169",NA,NA
"5221","SIGLO 21 LOUNGE","202 42 STREET,BROOKLYN NY,11232",NA,NA
"5222","SIGIRI SRI LANKA","226 BAY ST,STATEN ISLAND NY,10301",NA,NA
"5223","SIGIRI","91 1 AVENUE,MANHATTAN NY,10003",NA,NA
"5224","SIGGY'S NYC","292 ELIZABETH STREET,MANHATTAN NY,10012",NA,NA
"5225","SIFU CHIO RESTAURANT","25128 NORTHERN BLVD,QUEENS NY,11362",NA,NA
"5226","SIENTASE DE MARAVILLA (herbal life)","1572 WATSON AVENUE,BRONX NY,10472",NA,NA
"5227","SIENA","533 KINGS HIGHWAY,BROOKLYN NY,11223",NA,NA
"5228","SIDO GOURMET","849 2 AVENUE,MANHATTAN NY,10017",NA,NA
"5229","SIDO FALALEL & MORE","267 COLUMBUS AVE,MANHATTAN NY,10023",NA,NA
"5230","SIDLEY AUSTIN CAFETERIA","787 7 AVENUE,MANHATTAN NY,10019",NA,NA
"5231","SIDEWALK BAR & RESTAURANT","94 AVENUE A,MANHATTAN NY,10009",NA,NA
"5232","SIDETRACKS RESTAURANT","4508 QUEENS BOULEVARD,QUEENS NY,11104",NA,NA
"5233","SIDESHOWS BY THE SEASHORE","1208 SURF AVENUE,BROOKLYN NY,11224",NA,NA
"5234","SIDELINES LUNCHEONETTE","1932 STILLWELL AVENUE,BROOKLYN NY,11223",NA,NA
"5235","SIDECAR","560 5 AVENUE,BROOKLYN NY,11215",NA,NA
"5236","SIDE STREET LOUNGE","1330 BLONDELL AVENUE,BRONX NY,10461",NA,NA
"5237","SIDE BY SIDE PIZZA & BUREK","769 ASTOR AVENUE,BRONX NY,10467",NA,NA
"5238","SIDE BAR","120 EAST 15 STREET,MANHATTAN NY,10003",NA,NA
"5239","SID GOLD'S REQUEST ROOM","165 W 26TH ST,MANHATTAN NY,10001",NA,NA
"5240","SICILY'S BEST PIZZERIA & RESTAURANT","190 CYPRESS AVENUE,BROOKLYN NY,11237",NA,NA
"5241","Sicilia Pizzeria","3125 THOMSON AVE,QUEENS NY,11101",NA,NA
"5242","SICHUAN HOT POT CUISINE","34 PELL ST,MANHATTAN NY,10013",NA,NA
"5243","SICHUAN CUISINE","136-20 ROOSEVELT AVE,QUEENS NY,11354",NA,NA
"5244","SIBLINGS","498 9TH AVE,MANHATTAN NY,10018",NA,NA
"5245","SIBLING'S POTATO NOODLE","13335 ROOSEVELT AVE,QUEENS NY,11354",NA,NA
"5246","SIAM SQAURE THAI CUISINE","564 KAPPOCK STREET,BRONX NY,10463",NA,NA
"5247","SIAM ORCHID THAI RESTAURANT","378 METROPOLITAN AVENUE,BROOKLYN NY,11211",NA,NA
"5248","SHUYA CAFE DE RAMEN","4213 BROADWAY,QUEENS NY,11103",NA,NA
"5249","SHUNDECK RESTAURANT","2332 86TH ST,BROOKLYN NY,11214",NA,NA
"5250","SHUN YUEN CHINESE RESTAURANT","234 E 194TH ST,BRONX NY,10458",NA,NA
"5251","SHUN WON RESTAURANT","8125 BROADWAY,QUEENS NY,11373",NA,NA
"5252","SHUN WON FLUSHING","4127 MAIN ST,QUEENS NY,11355",NA,NA
"5253","SHUN WEI RESTAURANT","45 CATHERINE STREET,MANHATTAN NY,10038",NA,NA
"5254","SHUN LI CHINESE RESTAURANT","1468 PITKIN AVENUE,BROOKLYN NY,11212",NA,NA
"5255","SHUN LEE PALACE RESTAURANT","155 EAST   55 STREET,MANHATTAN NY,10022",NA,NA
"5256","SHUN LEE","37 WEST   65 STREET,MANHATTAN NY,10023",NA,NA
"5257","SHUN FOO CHINESE RESTAURANT","13507 LEFFERTS BOULEVARD,QUEENS NY,11420",NA,NA
"5258","SHUN FENG RESTAURANT","524 NEW LOTS AVENUE,BROOKLYN NY,11207",NA,NA
"5259","SHUN FAT KITCHEN","1716 PITKIN AVENUE,BROOKLYN NY,11212",NA,NA
"5260","SHUN CHEONG iKITCHEN","2-4 WEST 111 STREET,MANHATTAN NY,10026",NA,NA
"5261","SHUKO","47 E 12TH ST,MANHATTAN NY,10003",NA,NA
"5262","SHUI MEI CAFE","67 EAST BROADWAY,MANHATTAN NY,10002",NA,NA
"5263","SHUBERT THEATER","225 WEST 44 STREET,MANHATTAN NY,10036",NA,NA
"5264","SHU HAN JU AUTHENTIC CHINESE CUISINE","465 6TH AVE,MANHATTAN NY,10011",NA,NA
"5265","SHRINE/YATENGA","22712269 7 AVENUE,MANHATTAN NY,10030",NA,NA
"5266","SHOWMAN'S CAFE","375 WEST  125 STREET,MANHATTAN NY,10027",NA,NA
"5267","SHOWCASE LINDEN CINEMAS","2784 LINDEN BOULEVARD,BROOKLYN NY,11208",NA,NA
"5268","SHOW PALACE","4250 21 STREET,QUEENS NY,11101",NA,NA
"5269","SHORTY'S","1678 1ST AVE,MANHATTAN NY,10128",NA,NA
"5270","SHORTY'S","576 9 AVENUE,MANHATTAN NY,10036",NA,NA
"5271","SHORTY'S","66 MADISON AVENUE,MANHATTAN NY,10016",NA,NA
"5272","SHORTY'S","62 PEARL ST,MANHATTAN NY,10004",NA,NA
"5273","SHORT STOP RESTAURANT","5977 BROADWAY,BRONX NY,10471",NA,NA
"5274","SHORE ROAD DELI","9316 3RD AVE,BROOKLYN NY,11209",NA,NA
"5275","SHORE HAVEN DINER","622 CASTLE HILL AVE,BRONX NY,10473",NA,NA
"5276","SHOPSINS GENERAL STORE (STORE #16)","120 ESSEX STREET,MANHATTAN NY,10002",NA,NA
"5277","SHOOLBRED'S","197 2 AVENUE,MANHATTAN NY,10003",NA,NA
"5278","SHOKU JAPAN EXPRESS","14720 JAMAICA AVE,QUEENS NY,11435",NA,NA
"5279","SHOGUN SUSHI","6201 11TH AVE,BROOKLYN NY,11219",NA,NA
"5280","SHOGUN","11116 QUEENS BLVD,QUEENS NY,11375",NA,NA
"5281","SHOGA-SUSHI & OYSTER BAR","1698 2 AVENUE,MANHATTAN NY,10128",NA,NA
"5282","SHOCHU AND TAPAS AYA","247 E 50TH ST,MANHATTAN NY,10022",NA,NA
"5283","SHOBU SUSHI & GRILL","9427 5 AVENUE,BROOKLYN NY,11209",NA,NA
"5284","SHISO","NKA JFK INTERNATIONAL AIRPORT,QUEENS NY,11430",NA,NA
"5285","SHISHA LOUNGE","13117 LIBERTY AVENUE,QUEENS NY,11419",NA,NA
"5286","SHIRO OF JAPAN (AT ATLAS MALL)","8040 COOPER AVENUE,QUEENS NY,11385",NA,NA
"5287","SHIRO OF JAPAN","0 GRAND CENTRAL TERMINAL,MANHATTAN NY,10017",NA,NA
"5288","SHINY TEA","13619 38 AVENUE,QUEENS NY,11354",NA,NA
"5289","SHINY HOUSE RESTAURANT","21417 JAMAICA AVENUE,QUEENS NY,11428",NA,NA
"5290","SHINOBI RAMEN","53 MORGAN AVENUE,BROOKLYN NY,11237",NA,NA
"5291","SHINJUNG GALBI BBQ KOREAN RESTAURANT","16013 NORTHERN BOULEVARD,QUEENS NY,11358",NA,NA
"5292","SHINJUKU","1664 SHEEPSHEAD BAY ROAD,BROOKLYN NY,11235",NA,NA
"5293","SHINJU III SUSHI","75 5TH AVE,BROOKLYN NY,11217",NA,NA
"5294","SHINJU","236 7 AVENUE,BROOKLYN NY,11215",NA,NA
"5295","Shing Wong Restaurant","1232 AVENUE U,BROOKLYN NY,11229",NA,NA
"5296","SHINBASHI JAPANESE RESTAURANT","7 EAST 48 STREET,MANHATTAN NY,10017",NA,NA
"5297","SHIMONS KOSHER PIZZA","7124 MAIN STREET,QUEENS NY,11367",NA,NA
"5298","SHIMIZU RESTAURANT","318324 51 STREET,MANHATTAN NY,10019",NA,NA
"5299","SHILLELAGH TAVERN","4722 30 AVENUE,QUEENS NY,11103",NA,NA
"5300","SHILLA UNION","2918 UNION STREET,QUEENS NY,11354",NA,NA
"5301","SHILLA KOREAN BARBECUE HOUSE","37 WEST   32 STREET,MANHATTAN NY,10001",NA,NA
"5302","SHILA BAR & WINE","629 CRESCENT AVE,BRONX NY,10458",NA,NA
"5303","SHIKOKU  Teriyaki express","13620 ROOSEVELT AVE,QUEENS NY,11354",NA,NA
"5304","SHIH LEE CHINESE GOODEATS","311 EAST   45 STREET,MANHATTAN NY,10017",NA,NA
"5305","SHIAO DU HUI RESTAURANT","13519 40TH RD,QUEENS NY,11354",NA,NA
"5306","SHI LI XIANG","13358 41ST AVE,QUEENS NY,11355",NA,NA
"5307","SHI","4720 CENTER BOULEVARD,QUEENS NY,11109",NA,NA
"5308","SHESHE PIZZERIA","961 COLUMBUS AVENUE,MANHATTAN NY,10025",NA,NA
"5309","Shesha Bar and Lounge","1530 UNIVERSITY AVENUE,BRONX NY,10452",NA,NA
"5310","SHERWOODS KEEP","205 CYPRESS AVE,QUEENS NY,11385",NA,NA
"5311","SHERWOOD TO GO","930 3 AVENUE,MANHATTAN NY,10022",NA,NA
"5312","SHERVIN'S CAFE","131 EAST    7 STREET,MANHATTAN NY,10009",NA,NA
"5313","SHERIDAN MARKET","191 EAST  161 STREET,BRONX NY,10451",NA,NA
"5314","SHERATON TRIBECA (ANTICA/STARBUCKS)","370372 CANAL STREET,MANHATTAN NY,10013",NA,NA
"5315","SHERATON NEW YORK HOTEL & TOWERS","811 7 AVENUE,MANHATTAN NY,10019",NA,NA
"5316","SHERATON NEW YORK HOTEL @ LINK Sheraton","811 7 AVENUE,MANHATTAN NY,10019",NA,NA
"5317","SHERATON JFK","13226 SOUTH CONDUIT AVENUE,QUEENS NY,11430",NA,NA
"5318","SHEPPARD'S PLACE  PRESS KITCHEN","1 EAST 161 STREET,BRONX NY,10451",NA,NA
"5319","SHENG XING CHINESE RESTAURANT","318 CORTELYOU ROAD,BROOKLYN NY,11218",NA,NA
"5320","SHENANIGANS PUB","802 CATON AVENUE,BROOKLYN NY,11218",NA,NA
"5321","SHENANIGAN'S","1507 150 STREET,QUEENS NY,11357",NA,NA
"5322","SHEN ZHOU RESTAURANT","159 WILSON AVE,BROOKLYN NY,11237",NA,NA
"5323","SHEMTOV MANOR","5320 NEW UTRECHT AVENUE,BROOKLYN NY,11219",NA,NA
"5324","SHEM TOV","5326 13 AVENUE,BROOKLYN NY,11219",NA,NA
"5325","SHELLYS IRISH DELI","5634 66TH ST,QUEENS NY,11378",NA,NA
"5326","SHELLEY'S KITCHEN","90 PARK AVE,MANHATTAN NY,10016",NA,NA
"5327","SHELLCOVE & CHINGER","8302 BROADWAY,QUEENS NY,11373",NA,NA
"5328","SHELL LANES","1 BOUCK COURT,BROOKLYN NY,11223",NA,NA
"5329","SHELI RESTAURANT","492 BROADWAY,BROOKLYN NY,11211",NA,NA
"5330","SHEEZAN RESTAURANT","183 CHURCH STREET,MANHATTAN NY,10007",NA,NA
"5331","SHEEPSHEAD BAY YACHT CLUB BAR","3076 EMMONS AVENUE,BROOKLYN NY,11235",NA,NA
"5332","SHEEP STATION","149 4 AVENUE,BROOKLYN NY,11217",NA,NA
"5333","SHEAS EMERALD","2960 JEROME AVENUE,BRONX NY,10468",NA,NA
"5334","SHEARMAN & STERLING","599 LEXINGTON AVENUE,MANHATTAN NY,10022",NA,NA
"5335","SHAYZ LOUNGE","130 FRANKLIN STREET,BROOKLYN NY,11222",NA,NA
"5336","SHAYNA'S RESTAURANT","907 CHURCH AVENUE,BROOKLYN NY,11218",NA,NA
"5337","SHAXIAN DELICACIES","811 49TH ST,BROOKLYN NY,11220",NA,NA
"5338","SHAWARMANIA","22-47/49 31ST STREET,QUEENS NY,11105",NA,NA
"5339","SHAWARMA GRILL","368 3 AVENUE,MANHATTAN NY,10016",NA,NA
"5340","SHAWARMA GRILL","368 3RD AVE,MANHATTAN NY,10016",NA,NA
"5341","SHAWARMA AVE RESTAURANT","1022 AVENUE P,BROOKLYN NY,11223",NA,NA
"5342","SHASHEMENE INT'L RESTAURA","195 EAST   56 STREET,BROOKLYN NY,11203",NA,NA
"5343","SHARON'S ROTI SHOP","18004 HILLSIDE AVE,QUEENS NY,11432",NA,NA
"5344","SHARMEL CATERERS","728 EMPIRE AVENUE,QUEENS NY,11691",NA,NA
"5345","SHARLENE'S","353 FLATBUSH AVENUE,BROOKLYN NY,11238",NA,NA
"5346","SHARKEY'S SQUARE","1910 HYLAN BLVD,STATEN ISLAND NY,10305",NA,NA
"5347","SHARKEY'S CAFE","48 MULBERRY ST,MANHATTAN NY,10013",NA,NA
"5348","SHARAN DELI","314 WEST   39 STREET,MANHATTAN NY,10018",NA,NA
"5349","SHARAKU JAPANESE RESTAURANT","14 STUYVESANT STREET,MANHATTAN NY,10003",NA,NA
"5350","SHAPESHIFTER LAB","18 WHITWELL PLACE,BROOKLYN NY,11215",NA,NA
"5351","SHANNON POT","2159 44TH DR,QUEENS NY,11101",NA,NA
"5352","SHANGRI-LA VEGETARIAN","7400 3RD AVE,BROOKLYN NY,11209",NA,NA
"5353","SHANGHAI YOU GARDEN","13533 40TH RD,QUEENS NY,11354",NA,NA
"5354","SHANGHAI RESTAURANT","9537 SUTPHIN BOULEVARD,QUEENS NY,11435",NA,NA
"5355","SHANGHAI PAVILION","1378 3 AVENUE,MANHATTAN NY,10075",NA,NA
"5356","SHANGHAI MONG","30 W 32 ST,MANHATTAN NY,10001",NA,NA
"5357","SHANGHAI LEE","157 FRANKLIN STREET,BROOKLYN NY,11222",NA,NA
"5358","SHANGHAI KITCHEN","854 FRANKLIN AVE,BROOKLYN NY,11225",NA,NA
"5359","SHANGHAI HEPING RESTAURANT","104 MOTT STREET,MANHATTAN NY,10013",NA,NA
"5360","SHANGHAI GOURMET","23 PELL STREET,MANHATTAN NY,10013",NA,NA
"5361","SHANGHAI CUISINE 33","5733 MAIN STREET,QUEENS NY,11355",NA,NA
"5362","SHANGHAI CUISINE","89 BAYARD ST,MANHATTAN NY,10013",NA,NA
"5363","SHANGHAI CHINESE RESTAURANT","1388 2 AVENUE,MANHATTAN NY,10021",NA,NA
"5364","SHANGHAI CAFE DELUXE","100 MOTT STREET,MANHATTAN NY,10013",NA,NA
"5365","SHANGHAI BROADWAY RESTAURANT","150 WEST   36 STREET,MANHATTAN NY,10018",NA,NA
"5366","SHANGHAI ASIAN MANOR","21 MOTT STREET,MANHATTAN NY,10013",NA,NA
"5367","SHANGHAI ASIAN CUISINE","14A ELIZABETH ST,MANHATTAN NY,10013",NA,NA
"5368","SHANGERILA RESTAURANT","289395 BUHRE AVENUE,BRONX NY,10461",NA,NA
"5369","SHANG SHANG QIAN","3634 UNION ST,QUEENS NY,11354",NA,NA
"5370","SHANG HAI FAMILY DUMPLING","6301 8 AVENUE,BROOKLYN NY,11220",NA,NA
"5371","SHANG HAI CAFE","4028 MAIN ST,QUEENS NY,11354",NA,NA
"5372","SHANFA BAKERY","6221 FORT HAMILTON PKWY,BROOKLYN NY,11219",NA,NA
"5373","SHANE'S CAFE","794 WASHINGTON AVE,BROOKLYN NY,11238",NA,NA
"5374","SHANDAR SWEET & RESTAURANT","679 CONEY ISLAND AVENUE,BROOKLYN NY,11218",NA,NA
"5375","SHANDAR GRILL","816 CONEY ISLAND AVE,BROOKLYN NY,11218",NA,NA
"5376","SHAN DONG DUMPLING","106 MOSCO STREET,MANHATTAN NY,10013",NA,NA
"5377","SHAMROCK INN","1729 CROSBY AVENUE,BRONX NY,10461",NA,NA
"5378","SHAMAS DELI","150 WEST   38 STREET,MANHATTAN NY,10018",NA,NA
"5379","SHALON RESTAURANT","2734 JEROME AVE,BRONX NY,10468",NA,NA
"5380","SHALOM JAPAN","310 S 4TH ST,BROOKLYN NY,11211",NA,NA
"5381","SHALIMAR DINER","6368 AUSTIN STREET,QUEENS NY,11374",NA,NA
"5382","SHALEL","65 WEST   70 STREET,MANHATTAN NY,10023",NA,NA
"5383","SHAKESPEARE & CO","939 LEXINGTON AVE,MANHATTAN NY,10065",NA,NA
"5384","SHAKE SHAKE 8 KTV","13621 41ST AVE,QUEENS NY,11355",NA,NA
"5385","SHAKE SHACK","600 3RD AVE,MANHATTAN NY,10016",NA,NA
"5386","SHAKE SHACK","366 COLUMBUS AVENUE,MANHATTAN NY,10024",NA,NA
"5387","SHAKE SHACK","152 EAST   86 STREET,MANHATTAN NY,10028",NA,NA
"5388","SHAKE SHACK","170 FLATBUSH AVE,BROOKLYN NY,11217",NA,NA
"5389","SHAKE SHACK","409 FULTON STREET,BROOKLYN NY,11201",NA,NA
"5390","SHAKE SHACK","49 GRAND CENTRAL TERMINAL,MANHATTAN NY,10017",NA,NA
"5391","SHAKE SHACK","JFK INTERNATIONAL AIRPORT,QUEENS NY,11430",NA,NA
"5392","SHAKE SHACK","NKA JFK INTERNATIONAL AIRPORT,QUEENS NY,11430",NA,NA
"5393","SHAKE SHACK","0 MADISON SQUARE PARK,MANHATTAN NY,10010",NA,NA
"5394","SHAKE SHACK","102 NORTH END AVENUE,MANHATTAN NY,10282",NA,NA
"5395","SHAKE SHACK","1 OLD FULTON ST,BROOKLYN NY,11201",NA,NA
"5396","SHAKE SHACK","9015 QUEENS BLVD,QUEENS NY,11373",NA,NA
